time,price,quantity
2024-06-14 21:23:00,1988.28,7
2024-06-14 21:24:00,1988.33,5
2024-06-14 21:25:00,1988.74,6
2024-06-14 21:26:00,1988.89,2
2024-06-14 21:27:00,1988.54,3
2024-06-14 21:28:00,1988.56,2
2024-06-14 21:29:00,1988.66,3
2024-06-14 21:30:00,1988.92,7
2024-06-14 21:31:00,1989.23,5
2024-06-14 21:32:00,1989.34,7
2024-06-14 21:33:00,1989.36,3
2024-06-14 21:34:00,1989.93,5
2024-06-14 21:35:00,1989.79,2
2024-06-14 21:36:00,1989.16,8
2024-06-14 21:37:00,1988.75,9
2024-06-14 21:38:00,1988.5,9
2024-06-14 21:39:00,1988.48,6
2024-06-14 21:40:00,1988.45,8
2024-06-14 21:41:00,1988.25,7
2024-06-14 21:42:00,1987.97,5
2024-06-14 21:43:00,1987.68,7
2024-06-14 21:44:00,1988.31,5
2024-06-14 21:45:00,1988.06,5
2024-06-14 21:46:00,1987.6,9
2024-06-14 21:47:00,1987.83,6
2024-06-14 21:48:00,1988.2,1
2024-06-14 21:49:00,1989.09,6
2024-06-14 21:50:00,1989.12,6
2024-06-14 21:51:00,1989.27,1
2024-06-14 21:52:00,1989.68,7
2024-06-14 21:53:00,1989.79,1
2024-06-14 21:54:00,1990.06,9
2024-06-14 21:55:00,1989.17,3
2024-06-14 21:56:00,1989.6,6
2024-06-14 21:57:00,1989.6,7
2024-06-14 21:58:00,1989.16,6
2024-06-14 21:59:00,1989.94,7
2024-06-14 22:00:00,1989.13,6
2024-06-14 22:01:00,1989.3,6
2024-06-14 22:02:00,1989.4,3
2024-06-14 22:03:00,1988.98,5
2024-06-14 22:04:00,1988.64,9
2024-06-14 22:05:00,1988.63,8
2024-06-14 22:06:00,1988.58,4
2024-06-14 22:07:00,1988.68,1
2024-06-14 22:08:00,1988.85,2
2024-06-14 22:09:00,1989.27,4
2024-06-14 22:10:00,1989.54,1
2024-06-14 22:11:00,1989.13,4
2024-06-14 22:12:00,1989.84,8
2024-06-14 22:13:00,1990.43,8
2024-06-14 22:14:00,1990.3,6
2024-06-14 22:15:00,1989.76,2
2024-06-14 22:16:00,1989.34,2
2024-06-14 22:17:00,1989.09,2
2024-06-14 22:18:00,1989.19,8
2024-06-14 22:19:00,1988.84,3
2024-06-14 22:20:00,1989.13,6
2024-06-14 22:21:00,1989.15,1
2024-06-14 22:22:00,1988.95,6
2024-06-14 22:23:00,1989.43,3
2024-06-14 22:24:00,1990.01,1
2024-06-14 22:25:00,1989.81,5
2024-06-14 22:26:00,1989.57,3
2024-06-14 22:27:00,1990.34,6
2024-06-14 22:28:00,1990.94,8
2024-06-14 22:29:00,1990.98,8
2024-06-14 22:30:00,1990.94,2
2024-06-14 22:31:00,1990.84,4
2024-06-14 22:32:00,1990.58,9
2024-06-14 22:33:00,1991.43,9
2024-06-14 22:34:00,1991.16,9
2024-06-14 22:35:00,1991.85,4
2024-06-14 22:36:00,1991.85,1
2024-06-14 22:37:00,1992.3,1
2024-06-14 22:38:00,1992.81,2
2024-06-14 22:39:00,1993.37,7
2024-06-14 22:40:00,1993.24,5
2024-06-14 22:41:00,1992.97,5
2024-06-14 22:42:00,1993.05,5
2024-06-14 22:43:00,1993.11,7
2024-06-14 22:44:00,1992.99,5
2024-06-14 22:45:00,1992.55,6
2024-06-14 22:46:00,1991.95,1
2024-06-14 22:47:00,1991.96,5
2024-06-14 22:48:00,1991.66,7
2024-06-14 22:49:00,1991.12,5
2024-06-14 22:50:00,1991.25,6
2024-06-14 22:51:00,1991.43,5
2024-06-14 22:52:00,1991.47,4
2024-06-14 22:53:00,1990.99,3
2024-06-14 22:54:00,1991.22,2
2024-06-14 22:55:00,1992.07,5
2024-06-14 22:56:00,1991.87,5
2024-06-14 22:57:00,1992.02,9
2024-06-14 22:58:00,1991.3,7
2024-06-14 22:59:00,1991.41,2
2024-06-14 23:00:00,1991.01,7
2024-06-14 23:01:00,1990.57,2
2024-06-14 23:02:00,1991.22,4
2024-06-14 23:03:00,1991.49,5
2024-06-14 23:04:00,1991.45,6
2024-06-14 23:05:00,1990.61,4
2024-06-14 23:06:00,1990.84,2
2024-06-14 23:07:00,1989.7,2
2024-06-14 23:08:00,1989.46,9
2024-06-14 23:09:00,1989.15,4
2024-06-14 23:10:00,1989.24,5
2024-06-14 23:11:00,1989.05,9
2024-06-14 23:12:00,1989.22,6
2024-06-14 23:13:00,1988.87,8
2024-06-14 23:14:00,1989.22,9
2024-06-14 23:15:00,1989.1,7
2024-06-14 23:16:00,1989.67,4
2024-06-14 23:17:00,1989.68,9
2024-06-14 23:18:00,1989.93,3
2024-06-14 23:19:00,1990.75,6
2024-06-14 23:20:00,1990.4,6
2024-06-14 23:21:00,1990.49,9
2024-06-14 23:22:00,1991.07,5
2024-06-14 23:23:00,1991.01,2
2024-06-14 23:24:00,1990.82,1
2024-06-14 23:25:00,1990.59,6
2024-06-14 23:26:00,1990.32,7
2024-06-14 23:27:00,1990.19,1
2024-06-14 23:28:00,1989.56,4
2024-06-14 23:29:00,1988.74,1
2024-06-14 23:30:00,1989.13,2
2024-06-14 23:31:00,1989.15,2
2024-06-14 23:32:00,1988.51,9
2024-06-14 23:33:00,1987.81,7
2024-06-14 23:34:00,1987.93,2
2024-06-14 23:35:00,1988.72,8
2024-06-14 23:36:00,1988.75,1
2024-06-14 23:37:00,1989.17,4
2024-06-14 23:38:00,1989.46,9
2024-06-14 23:39:00,1990.3,6
2024-06-14 23:40:00,1990.01,1
2024-06-14 23:41:00,1990.48,2
2024-06-14 23:42:00,1989.6,2
2024-06-14 23:43:00,1988.82,2
2024-06-14 23:44:00,1988.28,3
2024-06-14 23:45:00,1987.57,2
2024-06-14 23:46:00,1986.9,1
2024-06-14 23:47:00,1986.9,7
2024-06-14 23:48:00,1986.72,9
2024-06-14 23:49:00,1986.48,4
2024-06-14 23:50:00,1986.32,9
2024-06-14 23:51:00,1986.68,9
2024-06-14 23:52:00,1986.59,2
2024-06-14 23:53:00,1986.41,9
2024-06-14 23:54:00,1986.93,1
2024-06-14 23:55:00,1986.91,2
2024-06-14 23:56:00,1986.43,5
2024-06-14 23:57:00,1986.3,2
2024-06-14 23:58:00,1986.22,4
2024-06-14 23:59:00,1986.06,8
2024-06-15 00:00:00,1986.58,6
2024-06-15 00:01:00,1985.82,4
2024-06-15 00:02:00,1985.92,6
2024-06-15 00:03:00,1985.53,7
2024-06-15 00:04:00,1985.39,1
2024-06-15 00:05:00,1985.6,7
2024-06-15 00:06:00,1984.5,6
2024-06-15 00:07:00,1984.13,5
2024-06-15 00:08:00,1984.2,4
2024-06-15 00:09:00,1984.52,1
2024-06-15 00:10:00,1983.73,4
2024-06-15 00:11:00,1983.74,7
2024-06-15 00:12:00,1983.66,8
2024-06-15 00:13:00,1983.11,4
2024-06-15 00:14:00,1983.28,5
2024-06-15 00:15:00,1983.3,5
2024-06-15 00:16:00,1983.35,7
2024-06-15 00:17:00,1983.93,4
2024-06-15 00:18:00,1984.29,6
2024-06-15 00:19:00,1984.06,8
2024-06-15 00:20:00,1984.24,9
2024-06-15 00:21:00,1984.12,6
2024-06-15 00:22:00,1984.44,8
2024-06-15 00:23:00,1984.64,6
2024-06-15 00:24:00,1984.59,3
2024-06-15 00:25:00,1984.76,8
2024-06-15 00:26:00,1984.61,7
2024-06-15 00:27:00,1984.7,5
2024-06-15 00:28:00,1984.89,6
2024-06-15 00:29:00,1984.51,3
2024-06-15 00:30:00,1984.78,5
2024-06-15 00:31:00,1984.75,4
2024-06-15 00:32:00,1985.06,9
2024-06-15 00:33:00,1984.46,7
2024-06-15 00:34:00,1984.07,5
2024-06-15 00:35:00,1984.26,5
2024-06-15 00:36:00,1984.62,7
2024-06-15 00:37:00,1984.3,6
2024-06-15 00:38:00,1983.88,9
2024-06-15 00:39:00,1983.91,7
2024-06-15 00:40:00,1983.94,3
2024-06-15 00:41:00,1984.04,2
2024-06-15 00:42:00,1984.24,4
2024-06-15 00:43:00,1984.2,6
2024-06-15 00:44:00,1984.53,4
2024-06-15 00:45:00,1984.43,4
2024-06-15 00:46:00,1983.98,2
2024-06-15 00:47:00,1983.76,7
2024-06-15 00:48:00,1984.47,7
2024-06-15 00:49:00,1984.37,9
2024-06-15 00:50:00,1984.07,3
2024-06-15 00:51:00,1984.15,8
2024-06-15 00:52:00,1984.13,7
2024-06-15 00:53:00,1984.77,5
2024-06-15 00:54:00,1984.19,2
2024-06-15 00:55:00,1983.94,2
2024-06-15 00:56:00,1983.83,2
2024-06-15 00:57:00,1983.32,4
2024-06-15 00:58:00,1983.26,8
2024-06-15 00:59:00,1982.63,6
2024-06-15 01:00:00,1982.95,2
2024-06-15 01:01:00,1982.81,9
2024-06-15 01:02:00,1982.8,5
2024-06-15 01:03:00,1983.24,3
2024-06-15 01:04:00,1982.87,1
2024-06-15 01:05:00,1982.19,7
2024-06-15 01:06:00,1982.86,6
2024-06-15 01:07:00,1982.73,1
2024-06-15 01:08:00,1983.45,7
2024-06-15 01:09:00,1983.9,2
2024-06-15 01:10:00,1984.02,4
2024-06-15 01:11:00,1984.08,2
2024-06-15 01:12:00,1984.53,8
2024-06-15 01:13:00,1984.05,9
2024-06-15 01:14:00,1983.67,3
2024-06-15 01:15:00,1984.11,6
2024-06-15 01:16:00,1984.32,1
2024-06-15 01:17:00,1984.37,4
2024-06-15 01:18:00,1984.44,6
2024-06-15 01:19:00,1984.33,2
2024-06-15 01:20:00,1983.92,5
2024-06-15 01:21:00,1982.88,8
2024-06-15 01:22:00,1982.69,2
2024-06-15 01:23:00,1982.0,7
2024-06-15 01:24:00,1982.26,2
2024-06-15 01:25:00,1981.39,2
2024-06-15 01:26:00,1981.14,6
2024-06-15 01:27:00,1981.12,2
2024-06-15 01:28:00,1981.17,2
2024-06-15 01:29:00,1981.07,6
2024-06-15 01:30:00,1980.79,8
2024-06-15 01:31:00,1980.99,6
2024-06-15 01:32:00,1981.61,6
2024-06-15 01:33:00,1982.41,4
2024-06-15 01:34:00,1982.21,5
2024-06-15 01:35:00,1981.85,1
2024-06-15 01:36:00,1982.02,6
2024-06-15 01:37:00,1981.54,8
2024-06-15 01:38:00,1981.43,5
2024-06-15 01:39:00,1981.1,6
2024-06-15 01:40:00,1981.34,5
2024-06-15 01:41:00,1981.93,2
2024-06-15 01:42:00,1982.45,1
2024-06-15 01:43:00,1982.67,2
2024-06-15 01:44:00,1982.64,2
2024-06-15 01:45:00,1982.98,6
2024-06-15 01:46:00,1983.54,4
2024-06-15 01:47:00,1983.41,5
2024-06-15 01:48:00,1983.11,1
2024-06-15 01:49:00,1983.44,4
2024-06-15 01:50:00,1983.86,8
2024-06-15 01:51:00,1983.28,6
2024-06-15 01:52:00,1982.95,2
2024-06-15 01:53:00,1982.87,2
2024-06-15 01:54:00,1983.37,5
2024-06-15 01:55:00,1983.4,5
2024-06-15 01:56:00,1983.55,6
2024-06-15 01:57:00,1982.97,8
2024-06-15 01:58:00,1982.8,6
2024-06-15 01:59:00,1983.13,9
2024-06-15 02:00:00,1983.8,6
2024-06-15 02:01:00,1983.48,2
2024-06-15 02:02:00,1983.26,8
2024-06-15 02:03:00,1983.58,2
2024-06-15 02:04:00,1983.41,3
2024-06-15 02:05:00,1984.13,6
2024-06-15 02:06:00,1984.66,9
2024-06-15 02:07:00,1984.68,2
2024-06-15 02:08:00,1984.82,1
2024-06-15 02:09:00,1985.18,2
2024-06-15 02:10:00,1985.52,3
2024-06-15 02:11:00,1985.45,1
2024-06-15 02:12:00,1985.74,5
2024-06-15 02:13:00,1986.41,7
2024-06-15 02:14:00,1986.61,7
2024-06-15 02:15:00,1986.55,4
2024-06-15 02:16:00,1986.39,7
2024-06-15 02:17:00,1987.09,8
2024-06-15 02:18:00,1986.95,6
2024-06-15 02:19:00,1986.71,1
2024-06-15 02:20:00,1986.37,6
2024-06-15 02:21:00,1986.42,4
2024-06-15 02:22:00,1986.43,1
2024-06-15 02:23:00,1985.84,4
2024-06-15 02:24:00,1985.61,6
2024-06-15 02:25:00,1985.2,5
2024-06-15 02:26:00,1985.53,3
2024-06-15 02:27:00,1985.08,7
2024-06-15 02:28:00,1985.68,4
2024-06-15 02:29:00,1986.02,2
2024-06-15 02:30:00,1985.81,7
2024-06-15 02:31:00,1986.28,5
2024-06-15 02:32:00,1986.33,6
2024-06-15 02:33:00,1986.45,3
2024-06-15 02:34:00,1985.93,4
2024-06-15 02:35:00,1986.36,3
2024-06-15 02:36:00,1986.75,7
2024-06-15 02:37:00,1986.85,3
2024-06-15 02:38:00,1986.78,9
2024-06-15 02:39:00,1986.94,3
2024-06-15 02:40:00,1987.0,6
2024-06-15 02:41:00,1987.45,1
2024-06-15 02:42:00,1986.92,8
2024-06-15 02:43:00,1987.73,8
2024-06-15 02:44:00,1988.05,3
2024-06-15 02:45:00,1988.03,7
2024-06-15 02:46:00,1989.11,3
2024-06-15 02:47:00,1988.9,7
2024-06-15 02:48:00,1988.83,5
2024-06-15 02:49:00,1988.89,3
2024-06-15 02:50:00,1988.67,2
2024-06-15 02:51:00,1988.73,2
2024-06-15 02:52:00,1988.64,2
2024-06-15 02:53:00,1988.46,7
2024-06-15 02:54:00,1988.25,7
2024-06-15 02:55:00,1988.08,9
2024-06-15 02:56:00,1988.48,3
2024-06-15 02:57:00,1988.71,1
2024-06-15 02:58:00,1988.05,5
2024-06-15 02:59:00,1988.05,8
2024-06-15 03:00:00,1987.47,2
2024-06-15 03:01:00,1987.5,9
2024-06-15 03:02:00,1987.84,8
2024-06-15 03:03:00,1987.75,6
2024-06-15 03:04:00,1987.28,5
2024-06-15 03:05:00,1987.06,9
2024-06-15 03:06:00,1987.04,7
2024-06-15 03:07:00,1986.72,8
2024-06-15 03:08:00,1986.71,3
2024-06-15 03:09:00,1986.83,4
2024-06-15 03:10:00,1987.69,3
2024-06-15 03:11:00,1987.99,1
2024-06-15 03:12:00,1987.57,3
2024-06-15 03:13:00,1987.59,9
2024-06-15 03:14:00,1987.93,2
2024-06-15 03:15:00,1987.96,2
2024-06-15 03:16:00,1987.54,3
2024-06-15 03:17:00,1987.45,3
2024-06-15 03:18:00,1987.21,3
2024-06-15 03:19:00,1986.95,4
2024-06-15 03:20:00,1986.83,4
2024-06-15 03:21:00,1986.8,8
2024-06-15 03:22:00,1986.95,4
2024-06-15 03:23:00,1986.55,2
2024-06-15 03:24:00,1986.25,5
2024-06-15 03:25:00,1986.39,4
2024-06-15 03:26:00,1985.88,7
2024-06-15 03:27:00,1986.08,7
2024-06-15 03:28:00,1985.93,4
2024-06-15 03:29:00,1985.77,3
2024-06-15 03:30:00,1985.58,1
2024-06-15 03:31:00,1985.49,4
2024-06-15 03:32:00,1985.56,9
2024-06-15 03:33:00,1985.69,7
2024-06-15 03:34:00,1985.11,3
2024-06-15 03:35:00,1984.72,6
2024-06-15 03:36:00,1984.3,2
2024-06-15 03:37:00,1984.53,4
2024-06-15 03:38:00,1984.29,8
2024-06-15 03:39:00,1984.15,8
2024-06-15 03:40:00,1983.76,5
2024-06-15 03:41:00,1984.02,9
2024-06-15 03:42:00,1984.42,5
2024-06-15 03:43:00,1984.87,2
2024-06-15 03:44:00,1984.41,4
2024-06-15 03:45:00,1984.66,1
2024-06-15 03:46:00,1983.78,1
2024-06-15 03:47:00,1983.41,1
2024-06-15 03:48:00,1983.76,4
2024-06-15 03:49:00,1983.88,1
2024-06-15 03:50:00,1983.33,1
2024-06-15 03:51:00,1983.63,9
2024-06-15 03:52:00,1983.16,6
2024-06-15 03:53:00,1983.67,6
2024-06-15 03:54:00,1983.14,2
2024-06-15 03:55:00,1983.16,8
2024-06-15 03:56:00,1983.05,7
2024-06-15 03:57:00,1982.84,2
2024-06-15 03:58:00,1982.77,4
2024-06-15 03:59:00,1982.45,7
2024-06-15 04:00:00,1982.47,5
2024-06-15 04:01:00,1982.16,3
2024-06-15 04:02:00,1982.85,3
2024-06-15 04:03:00,1983.04,6
2024-06-15 04:04:00,1982.85,2
2024-06-15 04:05:00,1982.31,7
2024-06-15 04:06:00,1982.27,7
2024-06-15 04:07:00,1981.86,6
2024-06-15 04:08:00,1982.4,4
2024-06-15 04:09:00,1982.48,2
2024-06-15 04:10:00,1983.2,7
2024-06-15 04:11:00,1982.91,1
2024-06-15 04:12:00,1982.35,9
2024-06-15 04:13:00,1982.15,3
2024-06-15 04:14:00,1982.05,3
2024-06-15 04:15:00,1982.03,7
2024-06-15 04:16:00,1981.71,5
2024-06-15 04:17:00,1981.61,7
2024-06-15 04:18:00,1981.07,2
2024-06-15 04:19:00,1981.48,3
2024-06-15 04:20:00,1982.65,2
2024-06-15 04:21:00,1982.28,6
2024-06-15 04:22:00,1981.89,2
2024-06-15 04:23:00,1981.97,1
2024-06-15 04:24:00,1982.73,1
2024-06-15 04:25:00,1982.61,1
2024-06-15 04:26:00,1982.95,7
2024-06-15 04:27:00,1983.01,7
2024-06-15 04:28:00,1982.42,4
2024-06-15 04:29:00,1982.05,5
2024-06-15 04:30:00,1982.05,9
2024-06-15 04:31:00,1981.99,9
2024-06-15 04:32:00,1982.03,1
2024-06-15 04:33:00,1982.17,4
2024-06-15 04:34:00,1981.95,4
2024-06-15 04:35:00,1981.73,4
2024-06-15 04:36:00,1982.05,4
2024-06-15 04:37:00,1981.98,9
2024-06-15 04:38:00,1981.99,4
2024-06-15 04:39:00,1982.11,1
2024-06-15 04:40:00,1982.52,3
2024-06-15 04:41:00,1982.68,8
2024-06-15 04:42:00,1982.61,3
2024-06-15 04:43:00,1982.46,5
2024-06-15 04:44:00,1982.33,6
2024-06-15 04:45:00,1982.05,1
2024-06-15 04:46:00,1981.98,6
2024-06-15 04:47:00,1982.34,2
2024-06-15 04:48:00,1983.23,5
2024-06-15 04:49:00,1983.15,7
2024-06-15 04:50:00,1983.03,2
2024-06-15 04:51:00,1983.0,8
2024-06-15 04:52:00,1983.08,2
2024-06-15 04:53:00,1983.7,9
2024-06-15 04:54:00,1983.58,3
2024-06-15 04:55:00,1984.43,1
2024-06-15 04:56:00,1984.17,8
2024-06-15 04:57:00,1984.19,4
2024-06-15 04:58:00,1984.52,9
2024-06-15 04:59:00,1983.6,9
2024-06-15 05:00:00,1983.53,1
2024-06-15 05:01:00,1983.3,5
2024-06-15 05:02:00,1983.83,3
2024-06-15 05:03:00,1983.67,2
2024-06-15 05:04:00,1983.38,7
2024-06-15 05:05:00,1982.77,4
2024-06-15 05:06:00,1983.13,3
2024-06-15 05:07:00,1983.0,7
2024-06-15 05:08:00,1983.33,5
2024-06-15 05:09:00,1982.74,9
2024-06-15 05:10:00,1982.89,9
2024-06-15 05:11:00,1983.09,3
2024-06-15 05:12:00,1983.78,4
2024-06-15 05:13:00,1983.66,7
2024-06-15 05:14:00,1983.53,4
2024-06-15 05:15:00,1983.44,4
2024-06-15 05:16:00,1983.7,7
2024-06-15 05:17:00,1983.87,5
2024-06-15 05:18:00,1984.09,2
2024-06-15 05:19:00,1984.15,6
2024-06-15 05:20:00,1984.51,8
2024-06-15 05:21:00,1984.73,7
2024-06-15 05:22:00,1985.12,2
2024-06-15 05:23:00,1984.66,4
2024-06-15 05:24:00,1984.43,7
2024-06-15 05:25:00,1984.88,4
2024-06-15 05:26:00,1984.54,9
2024-06-15 05:27:00,1983.45,1
2024-06-15 05:28:00,1983.7,6
2024-06-15 05:29:00,1983.82,8
2024-06-15 05:30:00,1983.17,4
2024-06-15 05:31:00,1982.95,4
2024-06-15 05:32:00,1982.48,5
2024-06-15 05:33:00,1982.33,4
2024-06-15 05:34:00,1982.33,4
2024-06-15 05:35:00,1982.48,2
2024-06-15 05:36:00,1982.38,6
2024-06-15 05:37:00,1981.96,8
2024-06-15 05:38:00,1982.01,4
2024-06-15 05:39:00,1982.03,8
2024-06-15 05:40:00,1982.19,8
2024-06-15 05:41:00,1981.8,1
2024-06-15 05:42:00,1981.72,2
2024-06-15 05:43:00,1980.94,8
2024-06-15 05:44:00,1981.06,5
2024-06-15 05:45:00,1981.06,1
2024-06-15 05:46:00,1980.49,3
2024-06-15 05:47:00,1981.0,8
2024-06-15 05:48:00,1980.75,2
2024-06-15 05:49:00,1980.79,9
2024-06-15 05:50:00,1980.1,1
2024-06-15 05:51:00,1979.52,8
2024-06-15 05:52:00,1979.44,1
2024-06-15 05:53:00,1979.66,7
2024-06-15 05:54:00,1979.53,8
2024-06-15 05:55:00,1979.35,2
2024-06-15 05:56:00,1979.17,4
2024-06-15 05:57:00,1979.63,8
2024-06-15 05:58:00,1979.73,5
2024-06-15 05:59:00,1979.94,1
2024-06-15 06:00:00,1979.68,7
2024-06-15 06:01:00,1979.71,7
2024-06-15 06:02:00,1979.0,3
2024-06-15 06:03:00,1978.66,5
2024-06-15 06:04:00,1978.01,3
2024-06-15 06:05:00,1977.71,8
2024-06-15 06:06:00,1978.04,5
2024-06-15 06:07:00,1977.9,7
2024-06-15 06:08:00,1978.05,9
2024-06-15 06:09:00,1978.11,6
2024-06-15 06:10:00,1978.16,8
2024-06-15 06:11:00,1977.79,4
2024-06-15 06:12:00,1978.38,7
2024-06-15 06:13:00,1978.1,4
2024-06-15 06:14:00,1978.38,7
2024-06-15 06:15:00,1978.32,6
2024-06-15 06:16:00,1978.33,6
2024-06-15 06:17:00,1978.75,7
2024-06-15 06:18:00,1978.78,1
2024-06-15 06:19:00,1978.47,4
2024-06-15 06:20:00,1978.88,3
2024-06-15 06:21:00,1978.58,3
2024-06-15 06:22:00,1978.78,8
2024-06-15 06:23:00,1978.55,1
2024-06-15 06:24:00,1978.38,4
2024-06-15 06:25:00,1978.85,7
2024-06-15 06:26:00,1978.87,7
2024-06-15 06:27:00,1979.26,2
2024-06-15 06:28:00,1980.06,3
2024-06-15 06:29:00,1980.23,2
2024-06-15 06:30:00,1980.24,1
2024-06-15 06:31:00,1980.42,7
2024-06-15 06:32:00,1980.7,4
2024-06-15 06:33:00,1980.88,4
2024-06-15 06:34:00,1980.45,4
2024-06-15 06:35:00,1981.46,3
2024-06-15 06:36:00,1980.8,3
2024-06-15 06:37:00,1980.04,2
2024-06-15 06:38:00,1979.95,9
2024-06-15 06:39:00,1979.83,6
2024-06-15 06:40:00,1979.94,1
2024-06-15 06:41:00,1980.34,9
2024-06-15 06:42:00,1980.14,1
2024-06-15 06:43:00,1979.89,6
2024-06-15 06:44:00,1980.03,1
2024-06-15 06:45:00,1979.48,3
2024-06-15 06:46:00,1979.15,7
2024-06-15 06:47:00,1979.25,2
2024-06-15 06:48:00,1978.48,9
2024-06-15 06:49:00,1978.82,7
2024-06-15 06:50:00,1978.14,6
2024-06-15 06:51:00,1978.35,9
2024-06-15 06:52:00,1978.78,2
2024-06-15 06:53:00,1978.98,1
2024-06-15 06:54:00,1979.02,8
2024-06-15 06:55:00,1978.68,6
2024-06-15 06:56:00,1978.9,7
2024-06-15 06:57:00,1978.25,4
2024-06-15 06:58:00,1977.96,5
2024-06-15 06:59:00,1978.41,9
2024-06-15 07:00:00,1978.95,2
2024-06-15 07:01:00,1979.02,9
2024-06-15 07:02:00,1978.0,4
2024-06-15 07:03:00,1978.25,4
2024-06-15 07:04:00,1978.05,8
2024-06-15 07:05:00,1977.69,9
2024-06-15 07:06:00,1978.3,9
2024-06-15 07:07:00,1978.88,3
2024-06-15 07:08:00,1979.47,4
2024-06-15 07:09:00,1979.3,5
2024-06-15 07:10:00,1979.38,8
2024-06-15 07:11:00,1979.16,3
2024-06-15 07:12:00,1979.11,3
2024-06-15 07:13:00,1977.99,2
2024-06-15 07:14:00,1977.91,6
2024-06-15 07:15:00,1978.14,4
2024-06-15 07:16:00,1977.91,1
2024-06-15 07:17:00,1979.02,2
2024-06-15 07:18:00,1978.52,6
2024-06-15 07:19:00,1978.54,3
2024-06-15 07:20:00,1978.0,4
2024-06-15 07:21:00,1978.04,5
2024-06-15 07:22:00,1978.35,7
2024-06-15 07:23:00,1978.58,6
2024-06-15 07:24:00,1979.26,5
2024-06-15 07:25:00,1979.32,1
2024-06-15 07:26:00,1979.07,8
2024-06-15 07:27:00,1979.39,8
2024-06-15 07:28:00,1979.3,1
2024-06-15 07:29:00,1979.37,9
2024-06-15 07:30:00,1979.04,9
2024-06-15 07:31:00,1978.83,7
2024-06-15 07:32:00,1978.78,2
2024-06-15 07:33:00,1978.75,7
2024-06-15 07:34:00,1979.29,6
2024-06-15 07:35:00,1979.49,2
2024-06-15 07:36:00,1979.43,6
2024-06-15 07:37:00,1979.08,4
2024-06-15 07:38:00,1979.21,7
2024-06-15 07:39:00,1979.56,7
2024-06-15 07:40:00,1979.97,4
2024-06-15 07:41:00,1980.07,9
2024-06-15 07:42:00,1980.08,3
2024-06-15 07:43:00,1979.63,2
2024-06-15 07:44:00,1979.84,4
2024-06-15 07:45:00,1979.57,4
2024-06-15 07:46:00,1979.33,7
2024-06-15 07:47:00,1979.07,7
2024-06-15 07:48:00,1978.81,1
2024-06-15 07:49:00,1979.4,3
2024-06-15 07:50:00,1979.71,4
2024-06-15 07:51:00,1979.41,2
2024-06-15 07:52:00,1979.24,2
2024-06-15 07:53:00,1979.01,4
2024-06-15 07:54:00,1979.38,4
2024-06-15 07:55:00,1979.72,5
2024-06-15 07:56:00,1980.44,1
2024-06-15 07:57:00,1980.4,1
2024-06-15 07:58:00,1979.73,5
2024-06-15 07:59:00,1979.47,7
2024-06-15 08:00:00,1979.35,7
2024-06-15 08:01:00,1979.22,4
2024-06-15 08:02:00,1978.59,4
2024-06-15 08:03:00,1978.94,7
2024-06-15 08:04:00,1978.8,6
2024-06-15 08:05:00,1979.16,7
2024-06-15 08:06:00,1979.36,5
2024-06-15 08:07:00,1979.93,4
2024-06-15 08:08:00,1980.55,4
2024-06-15 08:09:00,1980.52,5
2024-06-15 08:10:00,1980.08,4
2024-06-15 08:11:00,1980.17,7
2024-06-15 08:12:00,1980.03,1
2024-06-15 08:13:00,1979.83,4
2024-06-15 08:14:00,1980.04,8
2024-06-15 08:15:00,1980.04,2
2024-06-15 08:16:00,1980.44,5
2024-06-15 08:17:00,1980.54,8
2024-06-15 08:18:00,1980.99,5
2024-06-15 08:19:00,1981.23,9
2024-06-15 08:20:00,1981.0,4
2024-06-15 08:21:00,1981.0,7
2024-06-15 08:22:00,1980.9,9
2024-06-15 08:23:00,1981.56,1
2024-06-15 08:24:00,1981.21,9
2024-06-15 08:25:00,1981.31,5
2024-06-15 08:26:00,1982.01,9
2024-06-15 08:27:00,1981.89,7
2024-06-15 08:28:00,1981.67,4
2024-06-15 08:29:00,1981.92,7
2024-06-15 08:30:00,1981.62,3
2024-06-15 08:31:00,1981.58,3
2024-06-15 08:32:00,1981.81,5
2024-06-15 08:33:00,1982.35,7
2024-06-15 08:34:00,1982.61,5
2024-06-15 08:35:00,1983.21,4
2024-06-15 08:36:00,1984.55,6
2024-06-15 08:37:00,1984.73,9
2024-06-15 08:38:00,1984.55,6
2024-06-15 08:39:00,1985.4,4
2024-06-15 08:40:00,1984.76,1
2024-06-15 08:41:00,1984.02,4
2024-06-15 08:42:00,1984.88,8
2024-06-15 08:43:00,1984.54,3
2024-06-15 08:44:00,1984.82,8
2024-06-15 08:45:00,1984.99,7
2024-06-15 08:46:00,1985.18,5
2024-06-15 08:47:00,1985.31,3
2024-06-15 08:48:00,1985.26,6
2024-06-15 08:49:00,1984.69,1
2024-06-15 08:50:00,1985.01,4
2024-06-15 08:51:00,1985.46,6
2024-06-15 08:52:00,1985.32,5
2024-06-15 08:53:00,1986.05,3
2024-06-15 08:54:00,1985.61,3
2024-06-15 08:55:00,1985.87,5
2024-06-15 08:56:00,1985.62,5
2024-06-15 08:57:00,1985.82,5
2024-06-15 08:58:00,1986.03,2
2024-06-15 08:59:00,1985.59,6
2024-06-15 09:00:00,1985.45,7
2024-06-15 09:01:00,1985.6,5
